"Year.size","Plot","wregion","type","Year.size.next","Age","Year.planted","Location.x","Row","Position","Pop","unique.ID","size","sizeNext","surv","fec1","fec2","fec3","flowering","n.germ.sam","PAR","N","sm.t1","wplot","habitat","light","Stage","Ph.ave","lat","long","mat","mt.warm.month","mt.coldest","mt.apr","mt.may","days0may","days0april","days0","longdays0","gdd","mmp","mp.april","mp.may","mt.driest","n.droughts.gs","long.drought.gs","n.germ.1","n.germ.0","n.germ.surv.1","n.germ.surv.0"
2009,"AFB",4,"field.obs",2010,1,2009,"ME",NA,NA,NA,NA,11.92996848,7.520180509,1,NA,NA,NA,0,NA,-0.558243148287615,-0.103855237769727,-0.573697553159946,9,0,0.188091984322413,"continuous",-0.349127462869596,46.661095,-68.026811,-1.31146731911002,-0.711411160678124,-2.64411872655088,-0.672687649393143,-0.95745905600091,-0.310496176333942,-0.398363951700224,0.962360787881608,3.02179033621951,-0.849564501232116,-3.33042577880658,-3.30759686637981,-2.08126097330457,-1.81736336957925,-3.7770639008162,-0.732211776830484,NA,NA,NA,NA
2009,"AFB",4,"field.obs",2010,1,2009,"ME",NA,NA,NA,NA,12.79496592,NA,0,NA,NA,NA,NA,NA,-0.518250439315206,-0.103855237769727,-0.636198503340452,9,0,NA,"continuous",-0.349127462869596,46.661095,-68.026811,-1.31146731911002,-0.711411160678124,-2.64411872655088,-0.672687649393143,-0.95745905600091,-0.310496176333942,-0.398363951700224,0.962360787881608,3.02179033621951,-0.849564501232116,-3.33042577880658,-3.30759686637981,-2.08126097330457,-1.81736336957925,-3.7770639008162,-0.732211776830484,NA,NA,NA,NA
2009,"BMC",1,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,12.49823749,12.10721794,1,NA,NA,NA,0,NA,-0.638228566232432,1.64892417421553,-0.218335010832666,1,0,-1.14920887440594,"continuous",-0.579879593327733,41.804573,-72.279582,0.942052795998818,0.815988649325281,0.468789808507301,1.70027381258038,1.27367341281535,-0.310496176333942,-1.23584439513457,-0.763637760102347,-0.236654905927627,0.741913011086476,0.373257351435909,1.44716053107204,-0.426974834641197,-0.65195914376671,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"BMC",1,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,12.80192884,11.23817125,1,NA,NA,NA,0,NA,-0.618232211746227,1.64892417421553,-0.218335010832666,1,0,-1.14920887440594,"continuous",-0.579879593327733,41.804573,-72.279582,0.942052795998818,0.815988649325281,0.468789808507301,1.70027381258038,1.27367341281535,-0.310496176333942,-1.23584439513457,-0.763637760102347,-0.236654905927627,0.741913011086476,0.373257351435909,1.44716053107204,-0.426974834641197,-0.65195914376671,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"BMC",1,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,12.26502934,NA,0,NA,NA,NA,NA,NA,-0.618232211746227,1.64892417421553,1.23704424770713,1,0,NA,"continuous",-0.579879593327733,41.804573,-72.279582,0.942052795998818,0.815988649325281,0.468789808507301,1.70027381258038,1.27367341281535,-0.310496176333942,-1.23584439513457,-0.763637760102347,-0.236654905927627,0.741913011086476,0.373257351435909,1.44716053107204,-0.426974834641197,-0.65195914376671,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"BMC",1,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,11.17230279,NA,0,NA,NA,NA,NA,NA,-0.618232211746227,1.64892417421553,1.23704424770713,1,0,NA,"continuous",-0.579879593327733,41.804573,-72.279582,0.942052795998818,0.815988649325281,0.468789808507301,1.70027381258038,1.27367341281535,-0.310496176333942,-1.23584439513457,-0.763637760102347,-0.236654905927627,0.741913011086476,0.373257351435909,1.44716053107204,-0.426974834641197,-0.65195914376671,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"BMC",1,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,13.68828118,NA,0,NA,NA,NA,NA,NA,-0.618232211746227,1.64892417421553,1.23704424770713,1,0,NA,"continuous",-0.579879593327733,41.804573,-72.279582,0.942052795998818,0.815988649325281,0.468789808507301,1.70027381258038,1.27367341281535,-0.310496176333942,-1.23584439513457,-0.763637760102347,-0.236654905927627,0.741913011086476,0.373257351435909,1.44716053107204,-0.426974834641197,-0.65195914376671,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"BMD",2,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,12.77017121,11.91623662,1,NA,NA,NA,0,NA,-0.598235857260023,0.285257060758366,1.92634043597966,2,1,0.0636165279135144,"continuous",-1.18560393578034,41.804795,-72.279325,0.942052795998818,0.815988649325281,0.468789808507301,1.70027381258038,1.27367341281535,-0.310496176333942,-1.23584439513457,-0.763637760102347,-0.236654905927627,0.741913011086476,0.373257351435909,1.44716053107204,-0.426974834641197,-0.65195914376671,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"BMD",1,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,13.29947667,14.83603599,1,NA,NA,NA,0,NA,-0.498254084829002,0.285257060758366,1.92634043597966,2,1,0.0636165279135144,"continuous",-1.18560393578034,41.804795,-72.279325,0.942052795998818,0.815988649325281,0.468789808507301,1.70027381258038,1.27367341281535,-0.310496176333942,-1.23584439513457,-0.763637760102347,-0.236654905927627,0.741913011086476,0.373257351435909,1.44716053107204,-0.426974834641197,-0.65195914376671,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"BMD",1,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,12.12412602,13.05959467,1,NA,NA,NA,0,NA,-0.53824679380141,0.285257060758366,1.92634043597966,2,1,0.0636165279135144,"continuous",-1.18560393578034,41.804795,-72.279325,0.942052795998818,0.815988649325281,0.468789808507301,1.70027381258038,1.27367341281535,-0.310496176333942,-1.23584439513457,-0.763637760102347,-0.236654905927627,0.741913011086476,0.373257351435909,1.44716053107204,-0.426974834641197,-0.65195914376671,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"BMD",1,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,12.95409072,13.57989535,1,NA,NA,NA,0,NA,-0.558243148287615,0.285257060758366,1.92634043597966,2,1,0.0636165279135144,"continuous",-1.18560393578034,41.804795,-72.279325,0.942052795998818,0.815988649325281,0.468789808507301,1.70027381258038,1.27367341281535,-0.310496176333942,-1.23584439513457,-0.763637760102347,-0.236654905927627,0.741913011086476,0.373257351435909,1.44716053107204,-0.426974834641197,-0.65195914376671,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"BMD",1,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,13.04283441,13.58336186,1,NA,NA,NA,0,NA,-0.498254084829002,0.285257060758366,1.92634043597966,2,1,0.0636165279135144,"continuous",-1.18560393578034,41.804795,-72.279325,0.942052795998818,0.815988649325281,0.468789808507301,1.70027381258038,1.27367341281535,-0.310496176333942,-1.23584439513457,-0.763637760102347,-0.236654905927627,0.741913011086476,0.373257351435909,1.44716053107204,-0.426974834641197,-0.65195914376671,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"BMD",1,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,12.81157743,9.735998013,1,NA,NA,NA,0,NA,-0.518250439315206,0.285257060758366,1.92634043597966,2,1,0.0636165279135144,"continuous",-1.18560393578034,41.804795,-72.279325,0.942052795998818,0.815988649325281,0.468789808507301,1.70027381258038,1.27367341281535,-0.310496176333942,-1.23584439513457,-0.763637760102347,-0.236654905927627,0.741913011086476,0.373257351435909,1.44716053107204,-0.426974834641197,-0.65195914376671,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"BMD",1,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,12.98998509,13.59653233,1,NA,NA,NA,0,NA,-0.518250439315206,0.285257060758366,1.92634043597966,2,1,0.0636165279135144,"continuous",-1.18560393578034,41.804795,-72.279325,0.942052795998818,0.815988649325281,0.468789808507301,1.70027381258038,1.27367341281535,-0.310496176333942,-1.23584439513457,-0.763637760102347,-0.236654905927627,0.741913011086476,0.373257351435909,1.44716053107204,-0.426974834641197,-0.65195914376671,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"HILL",2,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,12.55466702,13.82538103,1,NA,NA,NA,0,NA,0.421578221536394,0.441375065220269,-0.981739468298814,16,1,1.88512421513705,"continuous",1.35266949925916,41.977724,-73.358145,0.504969423394125,0.240107526605074,0.0449617553846786,1.4842643128049,1.00074194296427,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.393913097828279,-0.0276484315673269,-2.54088373910629,-2.02624197116284,-0.866909251681283,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"HILL",2,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,12.14869465,12.33296345,1,NA,NA,NA,0,NA,0.321596449105372,0.441375065220269,-0.981739468298814,16,1,1.88512421513705,"continuous",1.35266949925916,41.977724,-73.358145,0.504969423394125,0.240107526605074,0.0449617553846786,1.4842643128049,1.00074194296427,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.393913097828279,-0.0276484315673269,-2.54088373910629,-2.02624197116284,-0.866909251681283,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"HILL",2,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,12.25125731,14.48724514,1,NA,NA,NA,0,NA,0.481567284995006,0.441375065220269,-0.981739468298814,16,1,1.88512421513705,"continuous",1.35266949925916,41.977724,-73.358145,0.504969423394125,0.240107526605074,0.0449617553846786,1.4842643128049,1.00074194296427,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.393913097828279,-0.0276484315673269,-2.54088373910629,-2.02624197116284,-0.866909251681283,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"HILL",2,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,13.448147,14.76290139,1,NA,NA,NA,0,NA,0.321596449105372,0.441375065220269,-0.981739468298814,16,1,1.88512421513705,"continuous",1.35266949925916,41.977724,-73.358145,0.504969423394125,0.240107526605074,0.0449617553846786,1.4842643128049,1.00074194296427,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.393913097828279,-0.0276484315673269,-2.54088373910629,-2.02624197116284,-0.866909251681283,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"HILL",2,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,13.07951369,14.07823912,1,NA,NA,NA,0,NA,0.321596449105372,0.441375065220269,-0.981739468298814,16,1,1.88512421513705,"continuous",1.35266949925916,41.977724,-73.358145,0.504969423394125,0.240107526605074,0.0449617553846786,1.4842643128049,1.00074194296427,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.393913097828279,-0.0276484315673269,-2.54088373910629,-2.02624197116284,-0.866909251681283,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"HILL",2,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,13.21806083,14.89514177,1,NA,NA,NA,0,NA,0.341592803591577,0.441375065220269,-0.981739468298814,16,1,1.88512421513705,"continuous",1.35266949925916,41.977724,-73.358145,0.504969423394125,0.240107526605074,0.0449617553846786,1.4842643128049,1.00074194296427,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.393913097828279,-0.0276484315673269,-2.54088373910629,-2.02624197116284,-0.866909251681283,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"HILL",2,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,12.73698858,13.87070211,1,NA,NA,NA,0,NA,0.221614676674351,0.441375065220269,-0.981739468298814,16,1,1.88512421513705,"continuous",1.35266949925916,41.977724,-73.358145,0.504969423394125,0.240107526605074,0.0449617553846786,1.4842643128049,1.00074194296427,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.393913097828279,-0.0276484315673269,-2.54088373910629,-2.02624197116284,-0.866909251681283,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"HORTC",3,"field.obs",2010,1,2009,"VT",NA,NA,NA,NA,12.05203816,NA,0,NA,NA,NA,NA,NA,1.50138136379142,-0.481140415329714,-0.715663996127335,12,1,NA,"continuous",1.43920154818096,44.432361,-73.200892,0.21699292633771,0.477722429999967,-0.709155209029564,0.77188080326959,0.822678733426659,-0.310496176333942,-0.817104173417396,-0.281963746711476,0.721711341762706,0.609011629368418,-2.60001057622089,-3.25705060847456,1.31653145503316,-2.06471150030289,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"HORTC",3,"field.obs",2010,1,2009,"VT",NA,NA,NA,NA,12.89322142,NA,0,NA,NA,NA,NA,NA,1.82132303557069,-0.481140415329714,-0.715663996127335,12,1,NA,"continuous",1.43920154818096,44.432361,-73.200892,0.21699292633771,0.477722429999967,-0.709155209029564,0.77188080326959,0.822678733426659,-0.310496176333942,-0.817104173417396,-0.281963746711476,0.721711341762706,0.609011629368418,-2.60001057622089,-3.25705060847456,1.31653145503316,-2.06471150030289,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"HORTC",3,"field.obs",2010,1,2009,"VT",NA,NA,NA,NA,12.15220898,NA,0,NA,NA,NA,NA,NA,1.94130116248792,-0.481140415329714,-0.715663996127335,12,1,NA,"continuous",1.43920154818096,44.432361,-73.200892,0.21699292633771,0.477722429999967,-0.709155209029564,0.77188080326959,0.822678733426659,-0.310496176333942,-0.817104173417396,-0.281963746711476,0.721711341762706,0.609011629368418,-2.60001057622089,-3.25705060847456,1.31653145503316,-2.06471150030289,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"HORTC",3,"field.obs",2010,1,2009,"VT",NA,NA,NA,NA,13.03818719,NA,0,NA,NA,NA,NA,NA,1.82132303557069,-0.481140415329714,-0.715663996127335,12,1,NA,"continuous",1.43920154818096,44.432361,-73.200892,0.21699292633771,0.477722429999967,-0.709155209029564,0.77188080326959,0.822678733426659,-0.310496176333942,-0.817104173417396,-0.281963746711476,0.721711341762706,0.609011629368418,-2.60001057622089,-3.25705060847456,1.31653145503316,-2.06471150030289,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"HORTC",3,"field.obs",2010,1,2009,"VT",NA,NA,NA,NA,12.45385476,NA,0,NA,NA,NA,NA,NA,1.78133032659828,-0.481140415329714,-0.715663996127335,12,1,NA,"continuous",1.43920154818096,44.432361,-73.200892,0.21699292633771,0.477722429999967,-0.709155209029564,0.77188080326959,0.822678733426659,-0.310496176333942,-0.817104173417396,-0.281963746711476,0.721711341762706,0.609011629368418,-2.60001057622089,-3.25705060847456,1.31653145503316,-2.06471150030289,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"HORTD",3,"field.obs",2010,1,2009,"VT",NA,NA,NA,NA,11.79727225,NA,0,NA,NA,NA,NA,NA,-0.618232211746227,0.661359525029368,-0.418338049535256,13,0,NA,"continuous",-1.09907188685854,44.431201,-73.200321,0.21699292633771,0.477722429999967,-0.709155209029564,0.77188080326959,0.822678733426659,-0.310496176333942,-0.817104173417396,-0.281963746711476,0.721711341762706,0.609011629368418,-2.60001057622089,-3.25705060847456,1.31653145503316,-2.06471150030289,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"HORTD",3,"field.obs",2010,1,2009,"VT",NA,NA,NA,NA,11.76873353,NA,0,NA,NA,NA,NA,NA,-0.658224920718636,0.661359525029368,-0.418338049535256,13,0,NA,"continuous",-1.09907188685854,44.431201,-73.200321,0.21699292633771,0.477722429999967,-0.709155209029564,0.77188080326959,0.822678733426659,-0.310496176333942,-0.817104173417396,-0.281963746711476,0.721711341762706,0.609011629368418,-2.60001057622089,-3.25705060847456,1.31653145503316,-2.06471150030289,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"HORTD",3,"field.obs",2010,1,2009,"VT",NA,NA,NA,NA,12.31241478,11.2385795,1,NA,NA,NA,0,NA,-0.658224920718636,0.661359525029368,-1.02727587453364,13,0,-0.861305386082115,"continuous",-1.09907188685854,44.431201,-73.200321,0.21699292633771,0.477722429999967,-0.709155209029564,0.77188080326959,0.822678733426659,-0.310496176333942,-0.817104173417396,-0.281963746711476,0.721711341762706,0.609011629368418,-2.60001057622089,-3.25705060847456,1.31653145503316,-2.06471150030289,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"HORTD",3,"field.obs",2010,1,2009,"VT",NA,NA,NA,NA,12.35196289,NA,0,NA,NA,NA,NA,NA,-0.658224920718636,0.661359525029368,-0.418338049535256,13,0,NA,"continuous",-1.09907188685854,44.431201,-73.200321,0.21699292633771,0.477722429999967,-0.709155209029564,0.77188080326959,0.822678733426659,-0.310496176333942,-0.817104173417396,-0.281963746711476,0.721711341762706,0.609011629368418,-2.60001057622089,-3.25705060847456,1.31653145503316,-2.06471150030289,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"HORTD",3,"field.obs",2010,1,2009,"VT",NA,NA,NA,NA,12.42264163,10.54850175,1,NA,NA,NA,0,NA,-0.618232211746227,0.661359525029368,-1.02727587453364,13,0,-0.861305386082115,"continuous",-1.09907188685854,44.431201,-73.200321,0.21699292633771,0.477722429999967,-0.709155209029564,0.77188080326959,0.822678733426659,-0.310496176333942,-0.817104173417396,-0.281963746711476,0.721711341762706,0.609011629368418,-2.60001057622089,-3.25705060847456,1.31653145503316,-2.06471150030289,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"HORTD",3,"field.obs",2010,1,2009,"VT",NA,NA,NA,NA,12.45931569,8.420810726,1,NA,NA,NA,0,NA,-0.618232211746227,0.661359525029368,-1.02727587453364,13,0,-0.861305386082115,"continuous",-1.09907188685854,44.431201,-73.200321,0.21699292633771,0.477722429999967,-0.709155209029564,0.77188080326959,0.822678733426659,-0.310496176333942,-0.817104173417396,-0.281963746711476,0.721711341762706,0.609011629368418,-2.60001057622089,-3.25705060847456,1.31653145503316,-2.06471150030289,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"HORTD",3,"field.obs",2010,1,2009,"VT",NA,NA,NA,NA,12.8989158,NA,0,NA,NA,NA,NA,NA,-0.618232211746227,0.661359525029368,-0.418338049535256,13,0,NA,"continuous",-1.09907188685854,44.431201,-73.200321,0.21699292633771,0.477722429999967,-0.709155209029564,0.77188080326959,0.822678733426659,-0.310496176333942,-0.817104173417396,-0.281963746711476,0.721711341762706,0.609011629368418,-2.60001057622089,-3.25705060847456,1.31653145503316,-2.06471150030289,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"JC",1,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,12.7532564,13.96859827,1,NA,NA,NA,0,NA,-0.558243148287615,-1.15528634230308,-1.00763271845649,3,0,-0.205629627326991,"continuous",-0.666411642249534,41.811889,-72.283464,0.942052795998818,0.815988649325281,0.468789808507301,1.70027381258038,1.27367341281535,-0.310496176333942,-1.23584439513457,-0.763637760102347,-0.236654905927627,0.741913011086476,0.373257351435909,1.44716053107204,-0.426974834641197,-0.65195914376671,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"JC",1,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,12.42950554,14.01641615,1,NA,NA,NA,0,NA,-0.578239502773819,-1.15528634230308,-1.00763271845649,3,0,-0.205629627326991,"continuous",-0.666411642249534,41.811889,-72.283464,0.942052795998818,0.815988649325281,0.468789808507301,1.70027381258038,1.27367341281535,-0.310496176333942,-1.23584439513457,-0.763637760102347,-0.236654905927627,0.741913011086476,0.373257351435909,1.44716053107204,-0.426974834641197,-0.65195914376671,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"JC",1,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,12.30982511,13.61156551,1,NA,NA,NA,0,NA,-0.558243148287615,-1.15528634230308,-1.00763271845649,3,0,-0.205629627326991,"continuous",-0.666411642249534,41.811889,-72.283464,0.942052795998818,0.815988649325281,0.468789808507301,1.70027381258038,1.27367341281535,-0.310496176333942,-1.23584439513457,-0.763637760102347,-0.236654905927627,0.741913011086476,0.373257351435909,1.44716053107204,-0.426974834641197,-0.65195914376671,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"JC",1,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,12.63231703,13.68194631,1,NA,NA,NA,0,NA,-0.53824679380141,-1.15528634230308,-1.00763271845649,3,0,-0.205629627326991,"continuous",-0.666411642249534,41.811889,-72.283464,0.942052795998818,0.815988649325281,0.468789808507301,1.70027381258038,1.27367341281535,-0.310496176333942,-1.23584439513457,-0.763637760102347,-0.236654905927627,0.741913011086476,0.373257351435909,1.44716053107204,-0.426974834641197,-0.65195914376671,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"JC",1,"field.obs",2010,1,2009,"CT",NA,NA,NA,NA,12.92122082,14.45561059,1,NA,NA,NA,0,NA,-0.578239502773819,-1.15528634230308,-1.00763271845649,3,0,-0.205629627326991,"continuous",-0.666411642249534,41.811889,-72.283464,0.942052795998818,0.815988649325281,0.468789808507301,1.70027381258038,1.27367341281535,-0.310496176333942,-1.23584439513457,-0.763637760102347,-0.236654905927627,0.741913011086476,0.373257351435909,1.44716053107204,-0.426974834641197,-0.65195914376671,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
